Geweke_Z_score,best_llh,best_post,best_pri,caset,disc,gen_e,gen_llh,gen_llh_with_model_e,gen_post,gen_pri,model_e,mx_f,mx_precision,mx_recall,n_genes,n_tumors,prog_f,prog_precision,prog_recall,spent_time,star_llh,star_post,star_pri,tree_depth,tree_idx,tree_size,w_mx_f,w_mx_precision,w_mx_recall,w_prog_f,w_prog_precision,w_prog_recall
0.658,-1875.1705,-1875.1705,0.0,0.3258273280387222,0.5407043978386245,0.02,-3183.734869658653,-1880.693004657229,-3183.734869658653,0.0,0.00851888114159914,0.3125,0.6666666666666666,0.20408163265306123,30.0,300.0,0.65015479876161,0.8467741935483871,0.5276381909547738,108724.0,-2237.0642,-2237.0642,0.0,2.633,60.0,3.333,0.8330653841766524,0.9495726542751514,0.7420232666909459,0.9311903278905964,0.9491058175924239,0.9139386596968067
0.024,-60.0134,-60.0134,0.0,0.627406479160865,0.7886507498349609,0.001,-114.43092584446039,-118.10864759210907,-114.43092584446039,0.0,0.03820726517730093,0.0,0.0,0.0,19.0,10.0,0.36923076923076925,0.3870967741935484,0.35294117647058826,2542.0,-83.0059,-83.0059,0.0,2.121,61.0,3.3,0.0,0.0,0.0,0.3865556572765037,0.3779857478013718,0.39552318559085325
0.247,-192.3329,-192.3329,0.0,0.7868663003663003,0.6872301130242309,0.001,-345.41972833836246,-297.47887673014094,-345.41972833836246,0.0,0.0060793902383764475,0.3,0.46153846153846156,0.2222222222222222,25.0,30.0,0.4324324324324324,0.3404255319148936,0.5925925925925926,8492.0,-262.1521,-262.1521,0.0,2.121,61.0,3.3,0.6913390639065032,0.8321538222980995,0.5912836816641919,0.5658525180182551,0.4153930640107288,0.8872079734804048
0.353,-672.4953,-672.4953,0.0,0.16163246550343338,0.3020542137074398,0.001,-1266.5344234057904,-901.3371156514695,-1266.5344234057904,0.0,0.0006476017903058584,0.7945205479452055,0.9666666666666667,0.6744186046511628,31.0,100.0,0.7386363636363636,0.6770833333333334,0.8125,27741.0,-920.1298,-920.1298,0.0,2.121,61.0,3.3,0.9869883943912389,0.9999877136743738,0.9743227068256424,0.9905907491799071,0.9855426379407944,0.9956908411825803
0.188,-1869.1569,-1869.1569,0.0,0.1140002888389986,0.2779385101159293,0.001,-3985.70250374128,-3197.3473495760554,-3985.70250374128,0.0,0.0008450769309922842,0.7857142857142857,0.8918918918918919,0.7021276595744681,31.0,300.0,0.88,0.9850746268656716,0.7951807228915663,77742.0,-2482.8888,-2482.8888,0.0,2.121,61.0,3.3,0.9838333295958765,0.9973508740405576,0.9706773040283758,0.9953526451226242,0.9989227261089497,0.9918079917067687
0.079,-44.0986,-44.0986,0.0,0.6540849673202613,0.8349462460837892,0.01,-77.28632575239715,-81.5310394749907,-77.28632575239715,0.0,0.005074835474621475,0.0,0.0,0.0,17.0,10.0,0.13793103448275865,0.10256410256410256,0.21052631578947367,2104.0,-55.569,-55.569,0.0,2.121,61.0,3.3,0.0,0.0,0.0,0.14901140402930932,0.09442343066000276,0.3532071408954883
0.515,-214.8207,-214.8207,0.0,0.5837942480799623,0.6668177281272509,0.01,-407.49415149986396,-390.6700040781043,-407.49415149986396,0.0,0.0017507799950335383,0.42307692307692313,0.6111111111111112,0.3235294117647059,28.0,30.0,0.4927536231884058,0.4358974358974359,0.5666666666666667,9765.0,-285.0708,-285.0708,0.0,2.121,61.0,3.3,0.8195065590356314,0.9329855049235799,0.7306390008538844,0.6813235002977157,0.555927977910489,0.8797636298128986
0.549,-729.523,-729.523,0.0,0.16051147926147935,0.4197116961321483,0.01,-1241.388729089152,-746.2642550551404,-1241.388729089152,0.0,0.0011131040122053727,0.5866666666666667,0.9565217391304348,0.4230769230769231,33.0,100.0,0.7564102564102564,0.855072463768116,0.6781609195402298,32213.0,-950.1806,-950.1806,0.0,2.121,61.0,3.3,0.9405482752319506,0.9999635429623065,0.887797618882979,0.9559786169659843,0.9612025862855308,0.9508111234444035
0.485,-2161.7832,-2161.7832,0.0,0.10625485625485628,0.21925990675990684,0.01,-3656.798204780996,-2172.1617428818486,-3656.798204780996,0.0,0.002646548247211237,0.8421052631578948,0.9302325581395349,0.7692307692307693,33.0,300.0,0.8587570621468928,0.8444444444444444,0.8735632183908046,80942.0,-2697.1584,-2697.1584,0.0,2.121,61.0,3.3,0.9550965648023839,0.9905537410656657,0.9220900668454077,0.9807650908037178,0.9693420823977704,0.9924605337494607
0.223,-63.2838,-63.2838,0.0,0.3876509661835748,0.8155473200310155,0.02,-105.30543530129592,-86.1724678364826,-105.30543530129592,0.0,0.003159093247084038,0.0,0.0,0.0,24.0,10.0,0.1643835616438356,0.17647058823529413,0.15384615384615385,3361.0,-81.1483,-81.1483,0.0,2.121,61.0,3.3,0.0,0.0,0.0,0.18096074164907672,0.20743811495431638,0.16047742459347808
0.823,-239.52,-239.52,0.0,0.3857471501019889,0.7333373555954158,0.02,-394.894384675484,-330.0906728206872,-394.894384675484,0.0,0.0044996079016193105,0.17543859649122806,0.38461538461538464,0.11363636363636363,31.0,30.0,0.2764227642276422,0.3333333333333333,0.2361111111111111,11791.0,-286.3461,-286.3461,0.0,2.121,61.0,3.3,0.28064271887532655,0.5570019755533689,0.1875759788101331,0.6730516495918859,0.6999993745028139,0.6481018138766386
1.065,-822.6212,-822.6212,0.0,0.29089861751152085,0.556995152584869,0.02,-1256.1788593028962,-938.2779539551192,-1256.1788593028962,0.0,0.0055977943695078745,0.46376811594202894,0.7272727272727273,0.3404255319148936,32.0,100.0,0.6114649681528662,0.6233766233766234,0.6,31871.0,-1006.8684,-1006.8684,0.0,2.121,61.0,3.3,0.7567062919261506,0.9435523155029149,0.6316286473703112,0.8887279754927826,0.8860283214810065,0.8914441310221742
0.378,-2510.8246,-2510.8246,0.0,0.17851546601546617,0.3445468331121748,0.02,-3777.341397108627,-2526.5244573604455,-3777.341397108627,0.0,0.006516960538006614,0.7317073170731707,1.0,0.5769230769230769,33.0,300.0,0.7444444444444445,0.7204301075268817,0.7701149425287356,82562.0,-2985.2791,-2985.2791,0.0,2.121,61.0,3.3,0.9052314716326579,1.0,0.8268701996600635,0.9564779892534452,0.9421080150339621,0.9712931239600144
0.045,-17.8117,-17.8117,0.0,0.8668242296918767,0.6253545168067225,0.001,-51.04252556197389,-19.422615716354404,-51.04252556197389,0.0,0.0013590497363806847,0.0,0.0,0.0,17.0,10.0,0.4545454545454546,0.4878048780487805,0.425531914893617,3212.0,-23.9034,-23.9034,0.0,3.926,62.0,1.227,0.0,0.0,0.0,0.7344472389531864,0.6244553187723033,0.8914715526462305
0.004,-62.4096,-62.4096,0.0,0.4135531135531136,0.5754884004884001,0.001,-132.820278133428,-62.156199127237414,-132.820278133428,0.0,0.0005705304730319745,0.0,0.0,0.0,13.0,30.0,0.5306122448979592,0.52,0.5416666666666666,4915.0,-94.9781,-94.9781,0.0,3.926,62.0,1.227,0.0,0.0,0.0,0.947044695539832,0.9117726879481565,0.9851555247033088
0.495,-248.6948,-248.6948,0.0,0.2354102246959389,0.39276266061980347,0.001,-673.4553744110102,-281.030835573254,-673.4553744110102,0.0,0.000538938271483071,0.4,0.5,0.3333333333333333,22.0,100.0,0.7377049180327868,0.8490566037735849,0.6521739130434783,31545.0,-396.9232,-396.9232,0.0,3.926,62.0,1.227,0.8547090820942821,0.9995827004197456,0.7465137798267419,0.9917985748277995,0.9972717702245539,0.9863851271612818
0.135,-779.0883,-779.0883,0.0,0.2103002070393375,0.3056224120082816,0.001,-2181.4740676236506,-854.1835446245514,-2181.4740676236506,0.0,0.001159510063003548,0.6666666666666666,1.0,0.5,24.0,300.0,0.761904761904762,0.9032258064516129,0.6588235294117647,106593.0,-1158.4181,-1158.4181,0.0,3.926,62.0,1.227,0.8538218994537274,1.0,0.744929517539022,0.9865487178385121,0.9807393048243568,0.992427365122439
0.096,-32.3546,-32.3546,0.0,0.6172161172161172,0.627204343275771,0.01,-50.04641792552715,-28.228187499595116,-50.04641792552715,0.0,0.0012338468617484875,0.0,0.0,0.0,14.0,10.0,0.3,0.42857142857142855,0.23076923076923078,1656.0,-48.3756,-48.3756,0.0,3.926,62.0,1.227,0.0,0.0,0.0,0.3988268852437931,0.621183181302906,0.293696454064763
0.101,-91.518,-91.518,0.0,0.508187134502924,0.6370493784967474,0.01,-184.40797503605236,-91.99757777151741,-184.40797503605236,0.0,0.001969790382337072,0.0,0.0,0.0,19.0,30.0,0.368421052631579,0.6086956521739131,0.2641509433962264,8568.0,-112.8422,-112.8422,0.0,3.926,62.0,1.227,0.0,0.0,0.0,0.8992566315660201,0.8984013727166097,0.9001135203432707
0.138,-303.1365,-303.1365,0.0,0.5222943722943724,0.6790026111454698,0.01,-692.4611391365062,-325.23903179029867,-692.4611391365062,0.0,0.0015223777627247825,0.0,0.0,0.0,22.0,100.0,0.19780219780219782,0.47368421052631576,0.125,34419.0,-380.436,-380.436,0.0,3.926,62.0,1.227,0.0,0.0,0.0,0.24231627701928968,0.8458938750781162,0.1414128241646214
0.357,-1050.7964,-1050.7964,0.0,0.5168701668701668,0.6007903816664503,0.01,-2442.982063033376,-1044.9028759441549,-2442.982063033376,0.0,0.003614804887169143,0.28571428571428575,0.5,0.2,27.0,300.0,0.3448275862068966,0.6410256410256411,0.2358490566037736,115368.0,-1376.473,-1376.473,0.0,3.926,62.0,1.227,0.28604422748579067,0.9670132002659101,0.16784680584703054,0.9552517453320858,0.9624011318900327,0.9482077967625313
0.049,-38.7859,-38.7859,0.0,0.824400871459695,0.6783042846768339,0.02,-69.63796719154847,-51.720762430955105,-69.63796719154847,0.0,0.004418697373695846,0.0,0.0,0.0,18.0,10.0,0.39473684210526316,0.45454545454545453,0.3488372093023256,3705.0,-53.6463,-53.6463,0.0,3.926,62.0,1.227,0.0,0.0,0.0,0.7414278193973217,0.7446031629475652,0.7382794432086016
0.312,-104.4974,-104.4974,0.0,0.831753874145179,0.7290181601446439,0.02,-218.57909098341597,-126.7678175334458,-218.57909098341597,0.0,0.0014275883743457417,0.0,0.0,0.0,23.0,30.0,0.2377622377622378,0.2698412698412698,0.2125,9240.0,-128.9634,-128.9634,0.0,3.926,62.0,1.227,0.0,0.0,0.0,0.7730171651087834,0.6828092756773024,0.8906885856913938
0.166,-439.6633,-439.6633,0.0,0.8487460070793407,0.7490168267946044,0.02,-851.0159749526342,-474.79909211341726,-851.0159749526342,0.0,0.0043315428933779114,0.0,0.0,0.0,27.0,100.0,0.21301775147928992,0.2857142857142857,0.16981132075471697,34843.0,-537.2205,-537.2205,0.0,3.926,62.0,1.227,0.0,0.0,0.0,0.7995190948407108,0.7470312420959645,0.8599401443532722
0.191,-1440.8853,-1440.8853,0.0,0.4916429249762583,0.6032292810070579,0.02,-2580.9172595597815,-1442.798161644083,-2580.9172595597815,0.0,0.0067504828139130345,0.28571428571428575,0.5,0.2,27.0,300.0,0.30656934306569344,0.6774193548387096,0.19811320754716982,110983.0,-1731.5746,-1731.5746,0.0,3.926,62.0,1.227,0.28776385840006047,0.8124627573536058,0.1748460380685053,0.8930393056474881,0.9299161630564546,0.858975672131484
0.22,-35.6337,-35.6337,0.0,0.3333333333333333,0.6090773809523804,0.001,-42.713507336536395,-32.92794246040438,-42.713507336536395,0.0,0.012691950242178663,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.0,10.0,0.0,0.0,0.0,1110.0,-37.6028,-37.6028,0.0,1.467,63.0,2.5,0.6517974886636027,0.5541944023059789,0.7911287557105465,0.0,0.0,0.0
0.159,-108.911,-108.911,0.0,0.3893249607535322,0.642471219256934,0.001,-178.71219340438907,-126.51385494862124,-178.71219340438907,0.0,0.002488318747793856,0.25,0.5,0.16666666666666666,14.0,30.0,0.5217391304347826,0.5454545454545454,0.5,4472.0,-136.2278,-136.2278,0.0,1.467,63.0,2.5,0.8115831075465143,0.9699705558318923,0.6976613052401868,0.8214019603747514,0.7310955671490138,0.9371621065330188
0.249,-412.1491,-412.1491,0.0,0.1415873015873016,0.2869841269841268,0.001,-614.029429933872,-419.1661935094371,-614.029429933872,0.0,0.005,0.7741935483870969,0.8,0.75,15.0,100.0,0.8750000000000001,0.7777777777777778,1.0,13652.0,-485.1068,-485.1068,0.0,1.467,63.0,2.5,0.9259824866363111,0.9190552524043333,0.933014939813763,0.9894013941294505,0.9790250930310365,1.0
0.281,-1216.1212,-1216.1212,0.0,0.07936507936507936,0.24404761904761896,0.001,-1827.4036975756394,-1221.0188876161303,-1827.4036975756394,0.0,0.006113234397224763,0.8666666666666666,0.9285714285714286,0.8125,15.0,300.0,0.8750000000000001,0.7777777777777778,1.0,32835.0,-1463.3035,-1463.3035,0.0,1.467,63.0,2.5,0.9503866025616767,0.9485767892447895,0.9522033350557748,0.9896555013333553,0.9795228287375318,1.0
0.162,-28.0735,-28.0735,0.0,0.2962962962962963,0.6103439153439153,0.01,-46.92686320313923,-35.872541669900144,-46.92686320313923,0.0,0.0076142777490610936,0.25,0.25,0.25,10.0,10.0,0.5714285714285715,0.6666666666666666,0.5,1145.0,-37.6297,-37.6297,0.0,1.467,63.0,2.5,0.7822037749799204,0.9359829736486328,0.6718249485096749,0.7989098563341738,0.7533100234068695,0.8503859498861526
0.127,-123.2991,-123.2991,0.0,0.36896912611198324,0.637617739403453,0.01,-187.88845105041105,-147.84581739359965,-187.88845105041105,0.0,0.011624523962179095,0.2,0.25,0.16666666666666666,14.0,30.0,0.6896551724137931,0.5882352941176471,0.8333333333333334,4979.0,-148.6443,-148.6443,0.0,1.467,63.0,2.5,0.6539411086601102,0.7376691682018278,0.5872824711174893,0.8678966519472686,0.7819338286587022,0.9750948627181376
0.114,-432.7244,-432.7244,0.0,0.12108843537414962,0.42115646258503453,0.01,-618.3764915301425,-436.93871923165796,-618.3764915301425,0.0,0.005939291550343877,0.5714285714285715,0.6666666666666666,0.5,15.0,100.0,0.9333333333333333,0.875,1.0,12403.0,-506.8503,-506.8503,0.0,1.467,63.0,2.5,0.8713499324892703,0.9152277905336624,0.8314867863369794,0.9924383971651598,0.984990291782527,1.0
0.238,-1319.6547,-1319.6547,0.0,0.041269841269841276,0.18452380952380942,0.01,-1845.5342175363323,-1321.0132011347068,-1845.5342175363323,0.0,0.00426482244746983,0.8666666666666666,0.9285714285714286,0.8125,15.0,300.0,1.0,1.0,1.0,31526.0,-1500.2255,-1500.2255,0.0,1.467,63.0,2.5,0.9741880217187044,0.9847403980053102,0.9638594040047928,1.0,1.0,1.0
0.063,-46.4102,-46.4102,0.0,0.641559829059829,0.7738858363858366,0.02,-72.63815892854605,-70.96211430765354,-72.63815892854605,0.0,0.03861185332654911,0.16666666666666669,0.5,0.1,13.0,10.0,0.16216216216216217,0.12,0.25,1283.0,-63.7247,-63.7247,0.0,1.467,63.0,2.5,0.03296557203416304,0.1127996050362331,0.019303500380902828,0.10210724980785761,0.09786020156756262,0.10673965882522916
0.42,-121.4412,-121.4412,0.0,0.291609977324263,0.6584807256235823,0.02,-183.01827321712656,-124.61464527099318,-183.01827321712656,0.0,0.009396780816860203,0.10526315789473684,0.3333333333333333,0.0625,15.0,30.0,0.6666666666666666,0.625,0.7142857142857143,4873.0,-146.7146,-146.7146,0.0,1.467,63.0,2.5,0.5087801233030628,0.7364196916049398,0.38864384906564736,0.7763304697185407,0.8753519741268416,0.6974352486118426
0.113,-452.6051,-452.6051,0.0,0.1933333333333333,0.5424773242630393,0.02,-613.5146311736353,-465.31930113113555,-613.5146311736353,0.0,0.001506275973757352,0.39999999999999997,0.5555555555555556,0.3125,15.0,100.0,0.8275862068965518,0.8,0.8571428571428571,12656.0,-493.9532,-493.9532,0.0,1.467,63.0,2.5,0.7092803228554007,0.8511906685617652,0.607926871018168,0.8858575938760654,0.8738023944458301,0.8982500797730124
0.113,-1356.3769,-1356.3769,0.0,0.21904761904761907,0.3852928949357522,0.02,-1856.4313543413766,-1367.158864407162,-1856.4313543413766,0.0,0.007403012017429259,0.5217391304347825,0.8571428571428571,0.375,15.0,300.0,0.75,0.6666666666666666,0.8571428571428571,39676.0,-1516.7429,-1516.7429,0.0,1.467,63.0,2.5,0.8534083735851967,0.9714587470563976,0.76093996251178,0.9564298583524063,0.9537333749185563,0.9591416325136177
0.032,-7.348,-7.348,0.0,0.9829870129870131,0.8512554112554109,0.001,-28.19624176750053,-4.748847139374599,-28.19624176750053,0.0,0.006332897769581904,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,2318.0,-8.0883,-8.0883,0.0,3.476,64.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.037,-36.3755,-36.3755,0.0,0.9925213675213674,0.8750370000369995,0.001,-104.70849535286442,-31.32723699884485,-104.70849535286442,0.0,0.0013488355197468897,0.0,0.0,0.0,13.0,30.0,0.034482758620689655,0.25,0.018518518518518517,4268.0,-37.7012,-37.7012,0.0,3.476,64.0,3.0,0.0,0.0,0.0,0.004781487433101331,0.09743251484554057,0.0024508820688807086
0.076,-81.6773,-81.6773,0.0,0.9340719737778561,0.8364098229294316,0.001,-444.42850824104363,-74.67242563198292,-444.42850824104363,0.0,0.0005081779311013872,0.0,0.0,0.0,18.0,100.0,0.18032786885245902,0.6111111111111112,0.10576923076923077,25352.0,-97.2105,-97.2105,0.0,3.476,64.0,3.0,0.0,0.0,0.0,0.09563952896965379,0.775514662030257,0.05096219393307179
2.041,-298.4122,-298.4122,0.0,0.42836877222842146,0.6199846206425152,0.001,-1471.012455321254,-375.32249195657835,-1471.012455321254,0.0,0.0013672071198248719,0.5384615384615385,0.875,0.3888888888888889,19.0,300.0,0.6382978723404255,0.8450704225352113,0.5128205128205128,73146.0,-438.6723,-438.6723,0.0,3.476,64.0,3.0,0.9226489068335161,0.9970534695578425,0.8585779993479427,0.788772806550512,0.9013816200109371,0.7011755601628703
0.022,-17.5258,-17.5258,0.0,0.9662200544553485,0.8459078619792906,0.01,-41.14954204424736,-32.191970095248685,-41.14954204424736,0.0,0.0031501683534957284,0.18181818181818182,1.0,0.1,14.0,10.0,0.12500000000000003,0.8333333333333334,0.06756756756756757,2134.0,-21.4257,-21.4257,0.0,3.476,64.0,3.0,0.13580809580991288,1.0,0.07285092028597548,0.013161317454642867,0.13251551595819094,0.00692452753566957
0.135,-52.5277,-52.5277,0.0,0.9198134654017005,0.8286958049212958,0.01,-149.97926925340784,-71.65005094737825,-149.97926925340784,0.0,0.002325766513617626,0.0,0.0,0.0,18.0,30.0,0.2173913043478261,0.5555555555555556,0.13513513513513514,7516.0,-70.3762,-70.3762,0.0,3.476,64.0,3.0,0.0,0.0,0.0,0.1783487414576668,0.4325914530165233,0.11233008663530585
0.08,-166.1259,-166.1259,0.0,0.941047024870554,0.8494521920073393,0.01,-462.6579323909245,-200.78313190185156,-462.6579323909245,0.0,0.0017343103304826068,0.0,0.0,0.0,17.0,100.0,0.1869158878504673,0.9090909090909091,0.10416666666666667,22843.0,-181.417,-181.417,0.0,3.476,64.0,3.0,0.0,0.0,0.0,0.2915351274110991,0.9848312468488682,0.17109124658627087
0.274,-556.9395,-556.9395,0.0,0.44294036372983736,0.611070058815249,0.01,-1670.8049255377148,-565.937817105189,-1670.8049255377148,0.0,0.005099633340702146,0.4666666666666667,1.0,0.30434782608695654,21.0,300.0,0.6666666666666667,0.8247422680412371,0.5594405594405595,77371.0,-670.9464,-670.9464,0.0,3.476,64.0,3.0,0.8006463043260738,1.0,0.6675647952843338,0.824839089945584,0.9187620090363453,0.7483382030891615
0.048,-14.9109,-14.9109,0.0,0.9663419913419913,0.855912698412698,0.02,-31.854174011970564,-17.253165420716844,-31.854174011970564,0.0,0.007515227013571579,0.0,0.0,0.0,11.0,10.0,0.20833333333333334,0.7142857142857143,0.12195121951219512,1067.0,-16.1792,-16.1792,0.0,3.476,64.0,3.0,0.0,0.0,0.0,0.2564768106715101,0.8829180400066791,0.15002922603310734
0.035,-64.8557,-64.8557,0.0,0.9769669056433765,0.8691356131613494,0.02,-144.14068359849952,-90.45178488416212,-144.14068359849952,0.0,0.0009861442252404198,0.0,0.0,0.0,17.0,30.0,0.08333333333333333,1.0,0.043478260869565216,7208.0,-68.4967,-68.4967,0.0,3.476,64.0,3.0,0.0,0.0,0.0,0.09245867472792571,1.0,0.048470076901080114
0.764,-278.6242,-278.6242,0.0,0.9950207860922149,0.8822904212189929,0.02,-588.2263694401879,-312.0559953912006,-588.2263694401879,0.0,0.003077695613877902,0.0,0.0,0.0,21.0,100.0,0.04054054054054055,0.6,0.02097902097902098,27218.0,-296.8754,-296.8754,0.0,3.476,64.0,3.0,0.0,0.0,0.0,0.12671502873360135,0.7412765522577702,0.0692788329939152
0.033,-796.2712,-796.2712,0.0,0.5860089910089911,0.6754502842317975,0.02,-1782.0842315825366,-802.0792903876641,-1782.0842315825366,0.0,0.005686496350441272,0.41379310344827586,1.0,0.2608695652173913,21.0,300.0,0.5911330049261084,1.0,0.4195804195804196,66276.0,-905.4799,-905.4799,0.0,3.476,64.0,3.0,0.8289064704879481,1.0,0.7078055250064618,0.7928202162055501,1.0,0.656754053413262
0.118,-38.3817,-38.3817,0.0,0.6784838935574232,0.5473476890756303,0.001,-67.62319776589479,-40.16692095289959,-67.62319776589479,0.0,0.002412123169161967,0.0,0.0,0.0,17.0,10.0,0.48387096774193544,0.4166666666666667,0.5769230769230769,2455.0,-60.7974,-60.7974,0.0,2.556,65.0,1.0,0.0,0.0,0.0,0.5446687428346397,0.4269010851769078,0.7521660767780485
0.05,-148.7957,-148.7957,0.0,0.4537037037037037,0.4067927170868346,0.001,-229.34968245886125,-146.45290815019004,-229.34968245886125,0.0,0.00257823286485851,0.0,0.0,0.0,18.0,30.0,0.5,0.46875,0.5357142857142857,7584.0,-210.693,-210.693,0.0,2.556,65.0,1.0,0.0,0.0,0.0,0.8788098026367686,0.865354684548195,0.8926899478292527
0.172,-504.1896,-504.1896,0.0,0.08061002178649236,0.13997821350762518,0.001,-748.4306164786552,-481.223380204254,-748.4306164786552,0.0,0.009667701163301047,0.0,0.0,0.0,18.0,100.0,0.84,0.9545454545454546,0.75,21806.0,-665.7131,-665.7131,0.0,2.556,65.0,1.0,0.0,0.0,0.0,0.9936766521958164,0.999403500330368,0.9880150628401013
